codi_indicador,any,codi_municipi,valor_final
15.1.1,2022,08270,"22,56"
15.1.1,2022,08271,"63,36"
15.1.1,2022,08272,"55,14"
15.1.1,2022,08273,"36,55"
15.1.1,2022,08274,"53,05"
15.1.1,2022,08275,"50,19"
15.1.1,2022,08276,"79,33"
15.1.1,2022,08277,"52,87"
15.1.1,2022,08278,"12,85"
15.1.1,2022,08279,"38,53"
15.1.1,2022,08280,"43,81"
15.1.1,2022,08281,"26,13"
15.1.1,2022,08282,"12,18"
15.1.1,2022,08283,"10,80"
15.1.1,2022,08284,"60,14"
15.1.1,2022,08285,"5,20"
15.1.1,2022,08286,"44,28"
15.1.1,2022,08287,"27,77"
15.1.1,2022,08288,"41,07"
15.1.1,2022,08289,"54,99"
15.1.1,2022,08290,"43,98"
15.1.1,2022,08291,"54,23"
15.1.1,2022,08292,"50,27"
15.1.1,2022,08293,"61,62"
15.1.1,2022,08294,"75,72"
15.1.1,2022,08295,"49,31"
15.1.1,2022,08296,"62,73"
15.1.1,2022,08297,"19,37"
15.1.1,2022,08298,"7,64"
15.1.1,2022,08299,"74,61"
15.1.1,2022,08300,"58,24"
15.1.1,2022,08301,"6,48"
15.1.1,2022,08302,"37,78"
15.1.1,2022,08303,"58,57"
15.1.1,2022,08304,"4,04"
15.1.1,2022,08305,"1,31"
15.1.1,2022,08306,"79,64"
15.1.1,2022,08307,"15,10"
15.1.1,2022,08308,"26,81"
15.1.1,2022,08901,"26,02"
15.1.1,2022,08902,"44,24"
15.1.1,2022,08903,"67,50"
15.1.1,2022,08904,"0,18"
15.1.1,2022,08905,"61,92"
15.1.1,2023,08001,"28,93"
15.1.1,2023,08002,"39,00"
15.1.1,2023,08003,"29,24"
15.1.1,2023,08004,"67,85"
15.1.1,2023,08005,"29,68"
15.1.1,2023,08006,"18,12"
15.1.1,2023,08007,"59,89"
15.1.1,2023,08008,"38,36"
15.1.1,2023,08009,"56,23"
15.1.1,2023,08010,"26,26"
15.1.1,2023,08011,"22,14"
15.1.1,2023,08012,"65,89"
15.1.1,2023,08013,"26,80"
15.1.1,2023,08014,"81,25"
15.1.1,2023,08015,"9,30"
15.1.1,2023,08016,"45,24"
15.1.1,2023,08017,"24,35"
15.1.1,2023,08018,"39,82"
15.1.1,2023,08019,"12,95"
15.1.1,2023,08020,"30,44"
15.1.1,2023,08021,"49,93"
15.1.1,2023,08022,"38,73"
15.1.1,2023,08023,"48,81"
15.1.1,2023,08024,"76,98"
15.1.1,2023,08025,"52,91"
15.1.1,2023,08026,"66,66"
15.1.1,2023,08027,"1,10"
15.1.1,2023,08028,"61,01"
15.1.1,2023,08029,"26,35"
15.1.1,2023,08030,"43,21"
15.1.1,2023,08031,"0,64"
15.1.1,2023,08032,"16,09"
15.1.1,2023,08033,"53,52"
15.1.1,2023,08034,"57,97"
15.1.1,2023,08035,"32,85"
15.1.1,2023,08036,"11,83"
15.1.1,2023,08037,"1,97"
15.1.1,2023,08038,"40,68"
15.1.1,2023,08039,"76,00"
15.1.1,2023,08040,"34,42"
15.1.1,2023,08041,"19,22"
15.1.1,2023,08042,"71,72"
15.1.1,2023,08043,"41,25"
15.1.1,2023,08044,"45,94"
15.1.1,2023,08045,"68,78"
15.1.1,2023,08046,"17,53"
15.1.1,2023,08047,"42,26"
15.1.1,2023,08048,"53,45"
15.1.1,2023,08049,"15,01"
15.1.1,2023,08050,"79,13"
15.1.1,2023,08051,"64,78"
15.1.1,2023,08052,"39,09"
15.1.1,2023,08053,"42,04"
15.1.1,2023,08054,"25,87"
15.1.1,2023,08055,"58,73"
15.1.1,2023,08056,"13,24"
15.1.1,2023,08057,"70,12"
15.1.1,2023,08058,"29,98"
15.1.1,2023,08059,"52,72"
15.1.1,2023,08060,"3,77"
15.1.1,2023,08061,"56,21"
15.1.1,2023,08062,"61,39"
15.1.1,2023,08063,"62,56"
15.1.1,2023,08064,"65,94"
15.1.1,2023,08065,"22,90"
15.1.1,2023,08066,"67,83"
15.1.1,2023,08067,"34,51"
15.1.1,2023,08068,"65,32"
15.1.1,2023,08069,"38,23"
15.1.1,2023,08070,"12,73"
15.1.1,2023,08071,"27,04"
15.1.1,2023,08072,"50,94"
15.1.1,2023,08073,"0,01"
15.1.1,2023,08074,"28,11"
15.1.1,2023,08075,"76,77"
15.1.1,2023,08076,"28,29"
15.1.1,2023,08077,"1,41"
15.1.1,2023,08078,"55,51"
15.1.1,2023,08079,"41,62"
15.1.1,2023,08080,"65,88"
15.1.1,2023,08081,"52,50"
15.1.1,2023,08082,"67,07"
15.1.1,2023,08083,"10,92"
15.1.1,2023,08084,"43,84"
15.1.1,2023,08085,"26,32"
15.1.1,2023,08086,"24,09"
15.1.1,2023,08087,"73,80"
15.1.1,2023,08088,"55,34"
15.1.1,2023,08089,"23,84"
15.1.1,2023,08090,"68,81"
15.1.1,2023,08091,"42,95"
15.1.1,2023,08092,"15,60"
15.1.1,2023,08093,"54,11"
15.1.1,2023,08094,"1,32"
15.1.1,2023,08095,"57,73"
15.1.1,2023,08096,"3,49"
15.1.1,2023,08097,"66,25"
15.1.1,2023,08098,"59,65"
15.1.1,2023,08099,"45,60"
15.1.1,2023,08100,"18,45"
15.1.1,2023,08101,"0,04"
15.1.1,2023,08102,"2,87"
15.1.1,2023,08103,"47,13"
15.1.1,2023,08104,"53,99"
15.1.1,2023,08105,"1,07"
15.1.1,2023,08106,"53,67"
15.1.1,2023,08107,"27,35"
15.1.1,2023,08108,"17,80"
15.1.1,2023,08109,"54,13"
15.1.1,2023,08110,"12,23"
15.1.1,2023,08111,"4,60"
15.1.1,2023,08112,"2,75"
15.1.1,2023,08113,"15,93"
15.1.1,2023,08114,"14,82"
15.1.1,2023,08115,"23,07"
15.1.1,2023,08116,"10,23"
15.1.1,2023,08117,"19,71"
15.1.1,2023,08118,"0,73"
15.1.1,2023,08119,"22,99"
15.1.1,2023,08120,"66,10"
15.1.1,2023,08121,"22,08"
15.1.1,2023,08122,"53,07"
15.1.1,2023,08123,"50,67"
15.1.1,2023,08124,"4,72"
15.1.1,2023,08125,"21,38"
15.1.1,2023,08126,"5,24"
15.1.1,2023,08127,"34,53"
15.1.1,2023,08128,"61,61"
15.1.1,2023,08129,"45,96"
15.1.1,2023,08130,"25,83"
15.1.1,2023,08131,"43,19"
15.1.1,2023,08132,"40,69"
15.1.1,2023,08133,"0,00"
15.1.1,2023,08134,"80,81"
15.1.1,2023,08135,"3,02"
15.1.1,2023,08136,"28,58"
15.1.1,2023,08137,"52,52"
15.1.1,2023,08138,"35,64"
15.1.1,2023,08139,"72,68"
15.1.1,2023,08140,"25,09"
15.1.1,2023,08141,"41,37"
15.1.1,2023,08142,"70,10"
15.1.1,2023,08143,"29,90"
15.1.1,2023,08144,"27,80"
15.1.1,2023,08145,"27,09"
15.1.1,2023,08146,"61,99"
15.1.1,2023,08147,"27,22"
15.1.1,2023,08148,"35,18"
15.1.1,2023,08149,"26,07"
15.1.1,2023,08150,"40,47"
15.1.1,2023,08151,"54,80"
15.1.1,2023,08152,"59,90"
15.1.1,2023,08153,"68,75"
15.1.1,2023,08154,"9,01"
15.1.1,2023,08155,"37,60"
15.1.1,2023,08156,"18,28"
15.1.1,2023,08157,"40,95"
15.1.1,2023,08158,"33,78"
15.1.1,2023,08159,"1,47"
15.1.1,2023,08160,"31,91"
15.1.1,2023,08161,"37,09"
15.1.1,2023,08162,"47,10"
15.1.1,2023,08163,"22,62"
15.1.1,2023,08164,"12,93"
15.1.1,2023,08165,"55,03"
15.1.1,2023,08166,"57,97"
15.1.1,2023,08167,"19,91"
15.1.1,2023,08168,"61,33"
15.1.1,2023,08169,"2,31"
15.1.1,2023,08170,"12,54"
15.1.1,2023,08171,"19,47"
15.1.1,2023,08172,"0,00"
15.1.1,2023,08174,"0,43"
15.1.1,2023,08175,"30,88"
15.1.1,2023,08176,"2,05"
15.1.1,2023,08177,"75,27"
15.1.1,2023,08178,"62,59"
15.1.1,2023,08179,"65,24"
15.1.1,2023,08180,"1,05"
15.1.1,2023,08181,"38,95"
15.1.1,2023,08182,"69,50"
15.1.1,2023,08183,"1,14"
15.1.1,2023,08184,"25,65"
15.1.1,2023,08185,"43,77"
15.1.1,2023,08187,"14,78"
15.1.1,2023,08188,"15,24"
15.1.1,2023,08189,"33,04"
15.1.1,2023,08190,"65,37"
15.1.1,2023,08191,"45,04"
15.1.1,2023,08192,"16,39"
15.1.1,2023,08193,"79,23"
15.1.1,2023,08194,"0,00"
15.1.1,2023,08195,"48,76"
15.1.1,2023,08196,"23,77"
15.1.1,2023,08197,"50,68"
15.1.1,2023,08198,"26,74"
15.1.1,2023,08199,"46,09"
15.1.1,2023,08200,"7,97"
15.1.1,2023,08201,"42,92"
15.1.1,2023,08202,"71,64"
15.1.1,2023,08203,"66,43"
15.1.1,2023,08204,"51,58"
15.1.1,2023,08205,"45,14"
15.1.1,2023,08206,"3,23"
15.1.1,2023,08207,"62,99"
15.1.1,2023,08208,"17,72"
15.1.1,2023,08209,"40,42"
15.1.1,2023,08210,"56,88"
15.1.1,2023,08211,"28,12"
15.1.1,2023,08212,"53,75"
15.1.1,2023,08213,"11,12"
15.1.1,2023,08214,"53,50"
15.1.1,2023,08215,"2,57"
15.1.1,2023,08216,"78,76"
15.1.1,2023,08217,"0,05"
15.1.1,2023,08218,"25,01"
15.1.1,2023,08219,"0,00"
15.1.1,2023,08220,"32,38"
15.1.1,2023,08221,"30,43"
15.1.1,2023,08222,"16,69"
15.1.1,2023,08223,"54,41"
15.1.1,2023,08224,"71,84"
15.1.1,2023,08225,"21,89"
15.1.1,2023,08226,"47,08"
15.1.1,2023,08227,"20,83"
15.1.1,2023,08228,"1,34"
15.1.1,2023,08229,"51,15"
15.1.1,2023,08230,"38,00"
15.1.1,2023,08231,"39,56"
15.1.1,2023,08232,"23,04"
15.1.1,2023,08233,"15,00"
15.1.1,2023,08234,"67,73"
15.1.1,2023,08235,"34,20"
15.1.1,2023,08236,"35,94"
15.1.1,2023,08237,"27,41"
15.1.1,2023,08238,"42,38"
15.1.1,2023,08239,"59,48"
15.1.1,2023,08240,"18,26"
15.1.1,2023,08241,"47,88"
15.1.1,2023,08242,"66,76"
15.1.1,2023,08243,"20,84"
15.1.1,2023,08244,"20,35"
15.1.1,2023,08245,"8,87"
15.1.1,2023,08246,"2,63"
15.1.1,2023,08247,"44,36"
15.1.1,2023,08248,"25,39"
15.1.1,2023,08249,"7,84"
15.1.1,2023,08250,"36,63"
15.1.1,2023,08251,"18,62"
15.1.1,2023,08252,"4,35"
15.1.1,2023,08253,"19,10"
15.1.1,2023,08254,"24,90"
15.1.1,2023,08255,"50,43"
15.1.1,2023,08256,"72,87"
15.1.1,2023,08257,"57,57"
15.1.1,2023,08258,"68,84"
15.1.1,2023,08259,"40,19"
15.1.1,2023,08260,"2,49"
15.1.1,2023,08261,"63,97"
15.1.1,2023,08262,"43,99"
15.1.1,2023,08263,"18,62"
15.1.1,2023,08264,"43,53"
15.1.1,2023,08265,"17,09"
15.1.1,2023,08266,"45,50"
15.1.1,2023,08267,"49,08"
15.1.1,2023,08268,"46,54"
15.1.1,2023,08269,"41,10"
15.1.1,2023,08270,"22,56"
15.1.1,2023,08271,"63,36"
15.1.1,2023,08272,"55,14"
15.1.1,2023,08273,"36,55"
15.1.1,2023,08274,"53,05"
15.1.1,2023,08275,"50,19"
15.1.1,2023,08276,"79,33"
15.1.1,2023,08277,"52,87"
15.1.1,2023,08278,"12,85"
15.1.1,2023,08279,"38,53"
15.1.1,2023,08280,"43,81"
15.1.1,2023,08281,"26,13"
15.1.1,2023,08282,"12,18"
15.1.1,2023,08283,"10,80"
15.1.1,2023,08284,"60,14"
15.1.1,2023,08285,"5,20"
15.1.1,2023,08286,"44,28"
15.1.1,2023,08287,"27,77"
15.1.1,2023,08288,"41,07"
15.1.1,2023,08289,"54,99"
15.1.1,2023,08290,"43,98"
15.1.1,2023,08291,"54,23"
15.1.1,2023,08292,"50,27"
15.1.1,2023,08293,"61,62"
15.1.1,2023,08294,"75,72"
15.1.1,2023,08295,"49,31"
15.1.1,2023,08296,"62,73"
15.1.1,2023,08297,"19,37"
15.1.1,2023,08298,"7,64"
15.1.1,2023,08299,"74,61"
15.1.1,2023,08300,"58,24"
15.1.1,2023,08301,"6,48"
15.1.1,2023,08302,"37,78"
15.1.1,2023,08303,"58,57"
15.1.1,2023,08304,"4,04"
15.1.1,2023,08305,"1,31"
15.1.1,2023,08306,"79,64"
15.1.1,2023,08307,"15,10"
15.1.1,2023,08308,"26,81"
15.1.1,2023,08901,"26,02"
15.1.1,2023,08902,"44,24"
15.1.1,2023,08903,"67,50"
15.1.1,2023,08904,"0,18"
15.1.1,2023,08905,"61,92"
