codi_indicador,any,codi_municipi,valor_final,valor_numerador,valor_denominador
14.2.1,2018,08151,"0,00",,
14.2.1,2018,08152,"0,00",,
14.2.1,2018,08153,"0,00",,
14.2.1,2018,08154,"0,00",,
14.2.1,2018,08155,"0,00",,
14.2.1,2018,08156,"0,00",,
14.2.1,2018,08157,"0,00",,
14.2.1,2018,08158,"0,00",,
14.2.1,2018,08159,"0,00",,
14.2.1,2018,08160,"0,00",,
14.2.1,2018,08161,"0,00",,
14.2.1,2018,08162,"0,00",,
14.2.1,2018,08163,"0,16",,
14.2.1,2018,08164,"0,00",,
14.2.1,2018,08165,"0,00",,
14.2.1,2018,08166,"0,00",,
14.2.1,2018,08167,"0,00",,
14.2.1,2018,08168,"0,00",,
14.2.1,2018,08169,"0,06",,
14.2.1,2018,08170,"0,00",,
14.2.1,2018,08171,"0,00",,
14.2.1,2018,08172,"0,01",,
14.2.1,2018,08174,"0,00",,
14.2.1,2018,08175,"0,00",,
14.2.1,2018,08176,"0,00",,
14.2.1,2018,08177,"0,00",,
14.2.1,2018,08178,"0,00",,
14.2.1,2018,08179,"0,00",,
14.2.1,2018,08180,"0,00",,
14.2.1,2018,08181,"0,00",,
14.2.1,2018,08182,"0,00",,
14.2.1,2018,08183,"0,00",,
14.2.1,2018,08184,"0,00",,
14.2.1,2018,08185,"0,00",,
14.2.1,2018,08187,"0,00",,
14.2.1,2018,08188,"0,00",,
14.2.1,2018,08189,"0,00",,
14.2.1,2018,08190,"0,00",,
14.2.1,2018,08191,"0,00",,
14.2.1,2018,08192,"0,00",,
14.2.1,2018,08193,"0,00",,
14.2.1,2018,08194,"0,00",,
14.2.1,2018,08195,"0,00",,
14.2.1,2018,08196,"0,00",,
14.2.1,2018,08197,"0,07",,
14.2.1,2018,08198,"0,00",,
14.2.1,2018,08199,"0,00",,
14.2.1,2018,08200,"0,00",,
14.2.1,2018,08201,"0,00",,
14.2.1,2018,08202,"0,00",,
14.2.1,2018,08203,"0,00",,
14.2.1,2018,08204,"0,00",,
14.2.1,2018,08205,"0,00",,
14.2.1,2018,08206,"0,00",,
14.2.1,2018,08207,"0,00",,
14.2.1,2018,08208,"0,00",,
14.2.1,2018,08209,"0,00",,
14.2.1,2018,08210,"0,00",,
14.2.1,2018,08211,"0,00",,
14.2.1,2018,08212,"0,00",,
14.2.1,2018,08213,"0,00",,
14.2.1,2018,08214,"0,00",,
14.2.1,2018,08215,"0,00",,
14.2.1,2018,08216,"0,00",,
14.2.1,2018,08217,"0,00",,
14.2.1,2018,08218,"0,00",,
14.2.1,2018,08219,"0,50",,
14.2.1,2018,08220,"0,00",,
14.2.1,2018,08221,"0,00",,
14.2.1,2018,08222,"0,00",,
14.2.1,2018,08223,"0,00",,
14.2.1,2018,08224,"0,00",,
14.2.1,2018,08225,"0,00",,
14.2.1,2018,08226,"0,00",,
14.2.1,2018,08227,"0,00",,
14.2.1,2018,08228,"0,00",,
14.2.1,2018,08229,"0,00",,
14.2.1,2018,08230,"0,06",,
14.2.1,2018,08231,"0,01",,
14.2.1,2018,08232,"0,00",,
14.2.1,2018,08233,"0,00",,
14.2.1,2018,08234,"0,00",,
14.2.1,2018,08235,"0,25",,
14.2.1,2018,08236,"0,00",,
14.2.1,2018,08237,"0,00",,
14.2.1,2018,08238,"0,00",,
14.2.1,2018,08239,"0,00",,
14.2.1,2018,08240,"0,00",,
14.2.1,2018,08241,"0,00",,
14.2.1,2018,08242,"0,00",,
14.2.1,2018,08243,"0,00",,
14.2.1,2018,08244,"0,00",,
14.2.1,2018,08245,"0,00",,
14.2.1,2018,08246,"0,00",,
14.2.1,2018,08247,"0,00",,
14.2.1,2018,08248,"0,00",,
14.2.1,2018,08249,"0,00",,
14.2.1,2018,08250,"0,00",,
14.2.1,2018,08251,"0,00",,
14.2.1,2018,08252,"0,00",,
14.2.1,2018,08253,"0,00",,
14.2.1,2018,08254,"0,00",,
14.2.1,2018,08255,"0,00",,
14.2.1,2018,08256,"0,00",,
14.2.1,2018,08257,"0,00",,
14.2.1,2018,08258,"0,00",,
14.2.1,2018,08259,"0,00",,
14.2.1,2018,08260,"0,00",,
14.2.1,2018,08261,"0,20",,
14.2.1,2018,08262,"0,00",,
14.2.1,2018,08263,"0,00",,
14.2.1,2018,08264,"0,03",,
14.2.1,2018,08265,"0,00",,
14.2.1,2018,08266,"0,00",,
14.2.1,2018,08267,"0,00",,
14.2.1,2018,08268,"0,00",,
14.2.1,2018,08269,"0,00",,
14.2.1,2018,08270,"0,18",,
14.2.1,2018,08271,"0,00",,
14.2.1,2018,08272,"0,00",,
14.2.1,2018,08273,"0,00",,
14.2.1,2018,08274,"0,00",,
14.2.1,2018,08275,"0,00",,
14.2.1,2018,08276,"0,00",,
14.2.1,2018,08277,"0,00",,
14.2.1,2018,08278,"0,00",,
14.2.1,2018,08279,"0,00",,
14.2.1,2018,08280,"0,00",,
14.2.1,2018,08281,"0,10",,
14.2.1,2018,08282,"0,00",,
14.2.1,2018,08283,"0,00",,
14.2.1,2018,08284,"0,00",,
14.2.1,2018,08285,"0,00",,
14.2.1,2018,08286,"0,00",,
14.2.1,2018,08287,"0,00",,
14.2.1,2018,08288,"0,00",,
14.2.1,2018,08289,"0,00",,
14.2.1,2018,08290,"0,00",,
14.2.1,2018,08291,"0,00",,
14.2.1,2018,08292,"0,00",,
14.2.1,2018,08293,"0,00",,
14.2.1,2018,08294,"0,00",,
14.2.1,2018,08295,"0,00",,
14.2.1,2018,08296,"0,00",,
14.2.1,2018,08297,"0,00",,
14.2.1,2018,08298,"0,00",,
14.2.1,2018,08299,"0,00",,
14.2.1,2018,08300,"0,00",,
14.2.1,2018,08301,"0,05",,
14.2.1,2018,08302,"0,00",,
14.2.1,2018,08303,"0,00",,
14.2.1,2018,08304,"0,00",,
14.2.1,2018,08305,"0,00",,
14.2.1,2018,08306,"0,00",,
14.2.1,2018,08307,"0,02",,
14.2.1,2018,08308,"0,00",,
14.2.1,2018,08901,"0,00",,
14.2.1,2018,08902,"0,00",,
14.2.1,2018,08903,"0,00",,
14.2.1,2018,08904,"0,00",,
14.2.1,2018,08905,"0,00",,
14.2.1,2019,08001,"0,00",,
14.2.1,2019,08002,"0,00",,
14.2.1,2019,08003,"0,00",,
14.2.1,2019,08004,"0,00",,
14.2.1,2019,08005,"0,00",,
14.2.1,2019,08006,"0,41",,
14.2.1,2019,08007,"0,00",,
14.2.1,2019,08008,"0,00",,
14.2.1,2019,08009,"0,00",,
14.2.1,2019,08010,"0,00",,
14.2.1,2019,08011,"0,00",,
14.2.1,2019,08012,"0,00",,
14.2.1,2019,08013,"0,00",,
14.2.1,2019,08014,"0,00",,
14.2.1,2019,08015,"0,02",,
14.2.1,2019,08016,"0,00",,
14.2.1,2019,08017,"0,00",,
14.2.1,2019,08018,"0,00",,
14.2.1,2019,08019,"0,00",,
14.2.1,2019,08020,"0,00",,
14.2.1,2019,08021,"0,00",,
14.2.1,2019,08022,"0,00",,
14.2.1,2019,08023,"0,00",,
14.2.1,2019,08024,"0,00",,
14.2.1,2019,08025,"0,00",,
14.2.1,2019,08026,"0,00",,
14.2.1,2019,08027,"0,00",,
14.2.1,2019,08028,"0,00",,
14.2.1,2019,08029,"0,29",,
14.2.1,2019,08030,"0,00",,
14.2.1,2019,08031,"0,00",,
14.2.1,2019,08032,"0,00",,
14.2.1,2019,08033,"0,00",,
14.2.1,2019,08034,"0,00",,
14.2.1,2019,08035,"0,08",,
14.2.1,2019,08036,"0,00",,
14.2.1,2019,08037,"0,00",,
14.2.1,2019,08038,"0,00",,
14.2.1,2019,08039,"0,00",,
14.2.1,2019,08040,"0,10",,
14.2.1,2019,08041,"0,00",,
14.2.1,2019,08042,"0,00",,
14.2.1,2019,08043,"0,00",,
14.2.1,2019,08044,"0,00",,
14.2.1,2019,08045,"0,00",,
14.2.1,2019,08046,"0,00",,
14.2.1,2019,08047,"0,00",,
14.2.1,2019,08048,"0,00",,
14.2.1,2019,08049,"0,00",,
14.2.1,2019,08050,"0,00",,
14.2.1,2019,08051,"0,00",,
14.2.1,2019,08052,"0,00",,
14.2.1,2019,08053,"0,00",,
14.2.1,2019,08054,"0,00",,
14.2.1,2019,08055,"0,00",,
14.2.1,2019,08056,"0,00",,
14.2.1,2019,08057,"0,00",,
14.2.1,2019,08058,"0,00",,
14.2.1,2019,08059,"0,00",,
14.2.1,2019,08060,"0,00",,
14.2.1,2019,08061,"0,00",,
14.2.1,2019,08062,"0,00",,
14.2.1,2019,08063,"0,00",,
14.2.1,2019,08064,"0,00",,
14.2.1,2019,08065,"0,00",,
14.2.1,2019,08066,"0,00",,
14.2.1,2019,08067,"0,00",,
14.2.1,2019,08068,"0,00",,
14.2.1,2019,08069,"0,00",,
14.2.1,2019,08070,"0,00",,
14.2.1,2019,08071,"0,00",,
14.2.1,2019,08072,"0,00",,
14.2.1,2019,08073,"0,00",,
14.2.1,2019,08074,"0,05",,
14.2.1,2019,08075,"0,00",,
14.2.1,2019,08076,"0,00",,
14.2.1,2019,08077,"0,00",,
14.2.1,2019,08078,"0,00",,
14.2.1,2019,08079,"0,00",,
14.2.1,2019,08080,"0,00",,
14.2.1,2019,08081,"0,00",,
14.2.1,2019,08082,"0,00",,
14.2.1,2019,08083,"0,00",,
14.2.1,2019,08084,"0,00",,
14.2.1,2019,08085,"0,00",,
14.2.1,2019,08086,"0,00",,
14.2.1,2019,08087,"0,00",,
14.2.1,2019,08088,"0,00",,
14.2.1,2019,08089,"0,02",,
14.2.1,2019,08090,"0,00",,
14.2.1,2019,08091,"0,00",,
14.2.1,2019,08092,"0,00",,
14.2.1,2019,08093,"0,00",,
14.2.1,2019,08094,"0,00",,
14.2.1,2019,08095,"0,00",,
14.2.1,2019,08096,"0,00",,
14.2.1,2019,08097,"0,00",,
14.2.1,2019,08098,"0,00",,
14.2.1,2019,08099,"0,00",,
14.2.1,2019,08100,"0,00",,
14.2.1,2019,08101,"0,00",,
14.2.1,2019,08102,"0,00",,
14.2.1,2019,08103,"0,00",,
14.2.1,2019,08104,"0,00",,
14.2.1,2019,08105,"0,00",,
14.2.1,2019,08106,"0,00",,
14.2.1,2019,08107,"0,00",,
14.2.1,2019,08108,"0,00",,
14.2.1,2019,08109,"0,00",,
14.2.1,2019,08110,"0,34",,
14.2.1,2019,08111,"0,00",,
14.2.1,2019,08112,"0,00",,
14.2.1,2019,08113,"0,00",,
14.2.1,2019,08114,"0,00",,
14.2.1,2019,08115,"0,00",,
14.2.1,2019,08116,"0,00",,
14.2.1,2019,08117,"0,00",,
14.2.1,2019,08118,"0,08",,
14.2.1,2019,08119,"0,00",,
14.2.1,2019,08120,"0,00",,
14.2.1,2019,08121,"0,21",,
14.2.1,2019,08122,"0,00",,
14.2.1,2019,08123,"0,00",,
14.2.1,2019,08124,"0,00",,
14.2.1,2019,08125,"0,00",,
14.2.1,2019,08126,"0,11",,
14.2.1,2019,08127,"0,00",,
14.2.1,2019,08128,"0,00",,
14.2.1,2019,08129,"0,00",,
14.2.1,2019,08130,"0,00",,
14.2.1,2019,08131,"0,00",,
14.2.1,2019,08132,"0,00",,
14.2.1,2019,08133,"0,00",,
14.2.1,2019,08134,"0,00",,
14.2.1,2019,08135,"0,00",,
14.2.1,2019,08136,"0,00",,
14.2.1,2019,08137,"0,00",,
14.2.1,2019,08138,"0,00",,
14.2.1,2019,08139,"0,00",,
14.2.1,2019,08140,"0,00",,
14.2.1,2019,08141,"0,00",,
14.2.1,2019,08142,"0,00",,
14.2.1,2019,08143,"0,00",,
14.2.1,2019,08144,"0,00",,
14.2.1,2019,08145,"0,00",,
14.2.1,2019,08146,"0,00",,
14.2.1,2019,08147,"0,00",,
14.2.1,2019,08148,"0,00",,
14.2.1,2019,08149,"0,00",,
14.2.1,2019,08150,"0,00",,
14.2.1,2019,08151,"0,00",,
14.2.1,2019,08152,"0,00",,
14.2.1,2019,08153,"0,00",,
14.2.1,2019,08154,"0,00",,
14.2.1,2019,08155,"0,00",,
14.2.1,2019,08156,"0,00",,
14.2.1,2019,08157,"0,00",,
14.2.1,2019,08158,"0,00",,
14.2.1,2019,08159,"0,00",,
14.2.1,2019,08160,"0,00",,
14.2.1,2019,08161,"0,00",,
14.2.1,2019,08162,"0,00",,
14.2.1,2019,08163,"0,16",,
14.2.1,2019,08164,"0,00",,
14.2.1,2019,08165,"0,00",,
14.2.1,2019,08166,"0,00",,
14.2.1,2019,08167,"0,00",,
14.2.1,2019,08168,"0,00",,
14.2.1,2019,08169,"0,06",,
14.2.1,2019,08170,"0,00",,
14.2.1,2019,08171,"0,00",,
14.2.1,2019,08172,"0,01",,
14.2.1,2019,08174,"0,00",,
14.2.1,2019,08175,"0,00",,
14.2.1,2019,08176,"0,00",,
14.2.1,2019,08177,"0,00",,
14.2.1,2019,08178,"0,00",,
14.2.1,2019,08179,"0,00",,
14.2.1,2019,08180,"0,00",,
14.2.1,2019,08181,"0,00",,
14.2.1,2019,08182,"0,00",,
14.2.1,2019,08183,"0,00",,
14.2.1,2019,08184,"0,00",,
14.2.1,2019,08185,"0,00",,
14.2.1,2019,08187,"0,00",,
14.2.1,2019,08188,"0,00",,
14.2.1,2019,08189,"0,00",,
14.2.1,2019,08190,"0,00",,
14.2.1,2019,08191,"0,00",,
14.2.1,2019,08192,"0,00",,
14.2.1,2019,08193,"0,00",,
14.2.1,2019,08194,"0,00",,
14.2.1,2019,08195,"0,00",,
14.2.1,2019,08196,"0,00",,
14.2.1,2019,08197,"0,07",,
14.2.1,2019,08198,"0,00",,
14.2.1,2019,08199,"0,00",,
14.2.1,2019,08200,"0,00",,
14.2.1,2019,08201,"0,00",,
14.2.1,2019,08202,"0,00",,
14.2.1,2019,08203,"0,00",,
14.2.1,2019,08204,"0,00",,
14.2.1,2019,08205,"0,00",,
14.2.1,2019,08206,"0,00",,
14.2.1,2019,08207,"0,00",,
14.2.1,2019,08208,"0,00",,
14.2.1,2019,08209,"0,00",,
14.2.1,2019,08210,"0,00",,
14.2.1,2019,08211,"0,00",,
14.2.1,2019,08212,"0,00",,
14.2.1,2019,08213,"0,00",,
14.2.1,2019,08214,"0,00",,
14.2.1,2019,08215,"0,00",,
14.2.1,2019,08216,"0,00",,
14.2.1,2019,08217,"0,00",,
14.2.1,2019,08218,"0,00",,
14.2.1,2019,08219,"0,50",,
14.2.1,2019,08220,"0,00",,
14.2.1,2019,08221,"0,00",,
14.2.1,2019,08222,"0,00",,
14.2.1,2019,08223,"0,00",,
14.2.1,2019,08224,"0,00",,
14.2.1,2019,08225,"0,00",,
14.2.1,2019,08226,"0,00",,
14.2.1,2019,08227,"0,00",,
14.2.1,2019,08228,"0,00",,
14.2.1,2019,08229,"0,00",,
14.2.1,2019,08230,"0,06",,
14.2.1,2019,08231,"0,01",,
14.2.1,2019,08232,"0,00",,
14.2.1,2019,08233,"0,00",,
14.2.1,2019,08234,"0,00",,
14.2.1,2019,08235,"0,25",,
14.2.1,2019,08236,"0,00",,
14.2.1,2019,08237,"0,00",,
14.2.1,2019,08238,"0,00",,
14.2.1,2019,08239,"0,00",,
14.2.1,2019,08240,"0,00",,
14.2.1,2019,08241,"0,00",,
14.2.1,2019,08242,"0,00",,
14.2.1,2019,08243,"0,00",,
14.2.1,2019,08244,"0,00",,
14.2.1,2019,08245,"0,00",,
14.2.1,2019,08246,"0,00",,
14.2.1,2019,08247,"0,00",,
14.2.1,2019,08248,"0,00",,
14.2.1,2019,08249,"0,00",,
14.2.1,2019,08250,"0,00",,
14.2.1,2019,08251,"0,00",,
14.2.1,2019,08252,"0,00",,
14.2.1,2019,08253,"0,00",,
14.2.1,2019,08254,"0,00",,
14.2.1,2019,08255,"0,00",,
14.2.1,2019,08256,"0,00",,
14.2.1,2019,08257,"0,00",,
14.2.1,2019,08258,"0,00",,
14.2.1,2019,08259,"0,00",,
14.2.1,2019,08260,"0,00",,
14.2.1,2019,08261,"0,20",,
14.2.1,2019,08262,"0,00",,
14.2.1,2019,08263,"0,00",,
14.2.1,2019,08264,"0,03",,
14.2.1,2019,08265,"0,00",,
14.2.1,2019,08266,"0,00",,
14.2.1,2019,08267,"0,00",,
14.2.1,2019,08268,"0,00",,
14.2.1,2019,08269,"0,00",,
14.2.1,2019,08270,"0,18",,
14.2.1,2019,08271,"0,00",,
14.2.1,2019,08272,"0,00",,
14.2.1,2019,08273,"0,00",,
14.2.1,2019,08274,"0,00",,
14.2.1,2019,08275,"0,00",,
14.2.1,2019,08276,"0,00",,
14.2.1,2019,08277,"0,00",,
14.2.1,2019,08278,"0,00",,
14.2.1,2019,08279,"0,00",,
14.2.1,2019,08280,"0,00",,
14.2.1,2019,08281,"0,10",,
14.2.1,2019,08282,"0,00",,
14.2.1,2019,08283,"0,00",,
14.2.1,2019,08284,"0,00",,
14.2.1,2019,08285,"0,00",,
14.2.1,2019,08286,"0,00",,
14.2.1,2019,08287,"0,00",,
14.2.1,2019,08288,"0,00",,
14.2.1,2019,08289,"0,00",,
14.2.1,2019,08290,"0,00",,
14.2.1,2019,08291,"0,00",,
14.2.1,2019,08292,"0,00",,
14.2.1,2019,08293,"0,00",,
14.2.1,2019,08294,"0,00",,
14.2.1,2019,08295,"0,00",,
14.2.1,2019,08296,"0,00",,
14.2.1,2019,08297,"0,00",,
14.2.1,2019,08298,"0,00",,
14.2.1,2019,08299,"0,00",,
14.2.1,2019,08300,"0,00",,
14.2.1,2019,08301,"0,05",,
14.2.1,2019,08302,"0,00",,
14.2.1,2019,08303,"0,00",,
14.2.1,2019,08304,"0,00",,
14.2.1,2019,08305,"0,00",,
14.2.1,2019,08306,"0,00",,
14.2.1,2019,08307,"0,02",,
14.2.1,2019,08308,"0,00",,
14.2.1,2019,08901,"0,00",,
14.2.1,2019,08902,"0,00",,
14.2.1,2019,08903,"0,00",,
14.2.1,2019,08904,"0,00",,
14.2.1,2019,08905,"0,00",,
14.2.1,2020,08001,"0,00",,
14.2.1,2020,08002,"0,00",,
14.2.1,2020,08003,"0,00",,
14.2.1,2020,08004,"0,00",,
14.2.1,2020,08005,"0,00",,
14.2.1,2020,08006,"0,41",,
14.2.1,2020,08007,"0,00",,
14.2.1,2020,08008,"0,00",,
14.2.1,2020,08009,"0,00",,
14.2.1,2020,08010,"0,00",,
14.2.1,2020,08011,"0,00",,
14.2.1,2020,08012,"0,00",,
14.2.1,2020,08013,"0,00",,
14.2.1,2020,08014,"0,00",,
14.2.1,2020,08015,"0,02",,
14.2.1,2020,08016,"0,00",,
14.2.1,2020,08017,"0,00",,
14.2.1,2020,08018,"0,00",,
14.2.1,2020,08019,"0,00",,
14.2.1,2020,08020,"0,00",,
14.2.1,2020,08021,"0,00",,
14.2.1,2020,08022,"0,00",,
14.2.1,2020,08023,"0,00",,
14.2.1,2020,08024,"0,00",,
14.2.1,2020,08025,"0,00",,
14.2.1,2020,08026,"0,00",,
14.2.1,2020,08027,"0,00",,
14.2.1,2020,08028,"0,00",,
14.2.1,2020,08029,"0,29",,
14.2.1,2020,08030,"0,00",,
14.2.1,2020,08031,"0,00",,
14.2.1,2020,08032,"0,00",,
14.2.1,2020,08033,"0,00",,
14.2.1,2020,08034,"0,00",,
14.2.1,2020,08035,"0,08",,
14.2.1,2020,08036,"0,00",,
14.2.1,2020,08037,"0,00",,
14.2.1,2020,08038,"0,00",,
14.2.1,2020,08039,"0,00",,
14.2.1,2020,08040,"0,10",,
14.2.1,2020,08041,"0,00",,
14.2.1,2020,08042,"0,00",,
14.2.1,2020,08043,"0,00",,
14.2.1,2020,08044,"0,00",,
14.2.1,2020,08045,"0,00",,
14.2.1,2020,08046,"0,00",,
14.2.1,2020,08047,"0,00",,
14.2.1,2020,08048,"0,00",,
14.2.1,2020,08049,"0,00",,
14.2.1,2020,08050,"0,00",,
14.2.1,2020,08051,"0,00",,
14.2.1,2020,08052,"0,00",,
14.2.1,2020,08053,"0,00",,
14.2.1,2020,08054,"0,00",,
14.2.1,2020,08055,"0,00",,
14.2.1,2020,08056,"0,00",,
14.2.1,2020,08057,"0,00",,
14.2.1,2020,08058,"0,00",,
14.2.1,2020,08059,"0,00",,
14.2.1,2020,08060,"0,00",,
14.2.1,2020,08061,"0,00",,
14.2.1,2020,08062,"0,00",,
14.2.1,2020,08063,"0,00",,
14.2.1,2020,08064,"0,00",,
14.2.1,2020,08065,"0,00",,
14.2.1,2020,08066,"0,00",,
14.2.1,2020,08067,"0,00",,
14.2.1,2020,08068,"0,00",,
14.2.1,2020,08069,"0,00",,
14.2.1,2020,08070,"0,00",,
14.2.1,2020,08071,"0,00",,
14.2.1,2020,08072,"0,00",,
14.2.1,2020,08073,"0,00",,
14.2.1,2020,08074,"0,05",,
14.2.1,2020,08075,"0,00",,
14.2.1,2020,08076,"0,00",,
14.2.1,2020,08077,"0,00",,
14.2.1,2020,08078,"0,00",,
14.2.1,2020,08079,"0,00",,
14.2.1,2020,08080,"0,00",,
14.2.1,2020,08081,"0,00",,
14.2.1,2020,08082,"0,00",,
14.2.1,2020,08083,"0,00",,
14.2.1,2020,08084,"0,00",,
14.2.1,2020,08085,"0,00",,
14.2.1,2020,08086,"0,00",,
14.2.1,2020,08087,"0,00",,
14.2.1,2020,08088,"0,00",,
14.2.1,2020,08089,"0,02",,
14.2.1,2020,08090,"0,00",,
14.2.1,2020,08091,"0,00",,
14.2.1,2020,08092,"0,00",,
14.2.1,2020,08093,"0,00",,
14.2.1,2020,08094,"0,00",,
14.2.1,2020,08095,"0,00",,
14.2.1,2020,08096,"0,00",,
14.2.1,2020,08097,"0,00",,
14.2.1,2020,08098,"0,00",,
14.2.1,2020,08099,"0,00",,
14.2.1,2020,08100,"0,00",,
14.2.1,2020,08101,"0,00",,
14.2.1,2020,08102,"0,00",,
14.2.1,2020,08103,"0,00",,
14.2.1,2020,08104,"0,00",,
14.2.1,2020,08105,"0,00",,
14.2.1,2020,08106,"0,00",,
14.2.1,2020,08107,"0,00",,
14.2.1,2020,08108,"0,00",,
14.2.1,2020,08109,"0,00",,
14.2.1,2020,08110,"0,34",,
14.2.1,2020,08111,"0,00",,
