codi_indicador,any,codi_municipi,valor_final,valor_numerador,valor_denominador
13.2.2,2005,08123,"0,29",,
13.2.2,2005,08124,"0,29",,
13.2.2,2005,08125,"0,32",,
13.2.2,2005,08126,"0,28",,
13.2.2,2005,08127,"0,24",,
13.2.2,2005,08128,"0,28",,
13.2.2,2005,08129,"0,27",,
13.2.2,2005,08130,"0,28",,
13.2.2,2005,08131,"0,27",,
13.2.2,2005,08132,"0,28",,
13.2.2,2005,08133,"0,30",,
13.2.2,2005,08134,"0,27",,
13.2.2,2005,08135,"0,30",,
13.2.2,2005,08136,"0,29",,
13.2.2,2005,08137,"0,17",,
13.2.2,2005,08138,"0,27",,
13.2.2,2005,08139,"0,30",,
13.2.2,2005,08140,"0,26",,
13.2.2,2005,08141,"0,26",,
13.2.2,2005,08142,"0,27",,
13.2.2,2005,08143,"0,30",,
13.2.2,2005,08144,"0,27",,
13.2.2,2005,08145,"0,30",,
13.2.2,2005,08146,"0,28",,
13.2.2,2005,08147,"0,29",,
13.2.2,2005,08148,"0,29",,
13.2.2,2005,08149,"0,27",,
13.2.2,2005,08150,"0,10",,
13.2.2,2005,08151,"0,27",,
13.2.2,2005,08152,"0,27",,
13.2.2,2005,08153,"0,29",,
13.2.2,2005,08154,"0,29",,
13.2.2,2005,08155,"0,29",,
13.2.2,2005,08156,"0,31",,
13.2.2,2005,08157,"0,29",,
13.2.2,2005,08158,"0,28",,
13.2.2,2005,08159,"0,29",,
13.2.2,2005,08160,"0,27",,
13.2.2,2005,08161,"0,30",,
13.2.2,2005,08162,"0,28",,
13.2.2,2005,08163,"0,30",,
13.2.2,2005,08164,"0,28",,
13.2.2,2005,08165,"0,31",,
13.2.2,2005,08166,"0,23",,
13.2.2,2005,08167,"0,31",,
13.2.2,2005,08168,"0,27",,
13.2.2,2005,08169,"0,32",,
13.2.2,2005,08170,"0,27",,
13.2.2,2005,08171,"0,27",,
13.2.2,2005,08172,"0,29",,
13.2.2,2005,08174,"0,30",,
13.2.2,2005,08175,"0,17",,
13.2.2,2005,08176,"0,27",,
13.2.2,2005,08177,"0,26",,
13.2.2,2005,08178,"0,28",,
13.2.2,2005,08179,"0,28",,
13.2.2,2005,08180,"0,28",,
13.2.2,2005,08181,"0,30",,
13.2.2,2005,08182,"0,24",,
13.2.2,2005,08183,"0,29",,
13.2.2,2005,08184,"0,29",,
13.2.2,2005,08185,"0,31",,
13.2.2,2005,08187,"0,29",,
13.2.2,2005,08188,"0,29",,
13.2.2,2005,08189,"0,28",,
13.2.2,2005,08190,"0,28",,
13.2.2,2005,08191,"0,27",,
13.2.2,2005,08192,"0,27",,
13.2.2,2005,08193,"0,29",,
13.2.2,2005,08194,"0,29",,
13.2.2,2005,08195,"0,28",,
13.2.2,2005,08196,"0,29",,
13.2.2,2005,08197,"0,29",,
13.2.2,2005,08198,"0,31",,
13.2.2,2005,08199,"0,27",,
13.2.2,2005,08200,"0,30",,
13.2.2,2005,08201,"0,27",,
13.2.2,2005,08202,"0,29",,
13.2.2,2005,08203,"0,30",,
13.2.2,2005,08204,"0,28",,
13.2.2,2005,08205,"0,30",,
13.2.2,2005,08206,"0,30",,
13.2.2,2005,08207,"0,30",,
13.2.2,2005,08208,"0,32",,
13.2.2,2005,08209,"0,29",,
13.2.2,2005,08210,"0,28",,
13.2.2,2005,08211,"0,29",,
13.2.2,2005,08212,"0,27",,
13.2.2,2005,08213,"0,29",,
13.2.2,2005,08214,"0,28",,
13.2.2,2005,08215,"0,28",,
13.2.2,2005,08216,"0,30",,
13.2.2,2005,08217,"0,30",,
13.2.2,2005,08218,"0,26",,
13.2.2,2005,08219,"0,28",,
13.2.2,2005,08220,"0,28",,
13.2.2,2005,08221,"0,30",,
13.2.2,2005,08222,"0,31",,
13.2.2,2005,08223,"0,28",,
13.2.2,2005,08224,"0,27",,
13.2.2,2005,08225,"0,27",,
13.2.2,2005,08226,"0,27",,
13.2.2,2005,08227,"0,30",,
13.2.2,2005,08228,"0,27",,
13.2.2,2005,08229,"0,22",,
13.2.2,2005,08230,"0,28",,
13.2.2,2005,08231,"0,29",,
13.2.2,2005,08232,"0,28",,
13.2.2,2005,08233,"0,18",,
13.2.2,2005,08234,"0,30",,
13.2.2,2005,08235,"0,30",,
13.2.2,2005,08236,"0,27",,
13.2.2,2005,08237,"0,18",,
13.2.2,2005,08238,"0,29",,
13.2.2,2005,08239,"0,29",,
13.2.2,2005,08240,"0,32",,
13.2.2,2005,08241,"0,30",,
13.2.2,2005,08242,"0,28",,
13.2.2,2005,08243,"0,29",,
13.2.2,2005,08244,"0,28",,
13.2.2,2005,08245,"0,29",,
13.2.2,2005,08246,"0,28",,
13.2.2,2005,08247,"0,27",,
13.2.2,2005,08248,"0,28",,
13.2.2,2005,08249,"0,28",,
13.2.2,2005,08250,"0,28",,
13.2.2,2005,08251,"0,30",,
13.2.2,2005,08252,"0,31",,
13.2.2,2005,08253,"0,26",,
13.2.2,2005,08254,"0,28",,
13.2.2,2005,08255,"0,29",,
13.2.2,2005,08256,"0,29",,
13.2.2,2005,08257,"0,27",,
13.2.2,2005,08258,"0,28",,
13.2.2,2005,08259,"0,31",,
13.2.2,2005,08260,"0,30",,
13.2.2,2005,08261,"0,36",,
13.2.2,2005,08262,"0,25",,
13.2.2,2005,08263,"0,29",,
13.2.2,2005,08264,"0,29",,
13.2.2,2005,08265,"0,22",,
13.2.2,2005,08266,"0,28",,
13.2.2,2005,08267,"0,29",,
13.2.2,2005,08268,"0,28",,
13.2.2,2005,08269,"0,28",,
13.2.2,2005,08270,"0,32",,
13.2.2,2005,08271,"0,27",,
13.2.2,2005,08272,"0,28",,
13.2.2,2005,08273,"0,30",,
13.2.2,2005,08274,"0,26",,
13.2.2,2005,08275,"0,30",,
13.2.2,2005,08276,"0,28",,
13.2.2,2005,08277,"0,29",,
13.2.2,2005,08278,"0,28",,
13.2.2,2005,08279,"0,29",,
13.2.2,2005,08280,"0,28",,
13.2.2,2005,08281,"0,28",,
13.2.2,2005,08282,"0,27",,
13.2.2,2005,08283,"0,27",,
13.2.2,2005,08284,"0,30",,
13.2.2,2005,08285,"0,27",,
13.2.2,2005,08286,"0,28",,
13.2.2,2005,08287,"0,28",,
13.2.2,2005,08288,"0,28",,
13.2.2,2005,08289,"0,29",,
13.2.2,2005,08290,"0,30",,
13.2.2,2005,08291,"0,29",,
13.2.2,2005,08292,"0,28",,
13.2.2,2005,08293,"0,27",,
13.2.2,2005,08294,"0,30",,
13.2.2,2005,08295,"0,29",,
13.2.2,2005,08296,"0,30",,
13.2.2,2005,08297,"0,29",,
13.2.2,2005,08298,"0,29",,
13.2.2,2005,08299,"0,27",,
13.2.2,2005,08300,"0,28",,
13.2.2,2005,08301,"0,29",,
13.2.2,2005,08302,"0,30",,
13.2.2,2005,08303,"0,29",,
13.2.2,2005,08304,"0,27",,
13.2.2,2005,08305,"0,30",,
13.2.2,2005,08306,"0,28",,
13.2.2,2005,08307,"0,31",,
13.2.2,2005,08308,"0,27",,
13.2.2,2005,08901,"0,28",,
13.2.2,2005,08902,"0,31",,
13.2.2,2005,08903,"0,28",,
13.2.2,2005,08904,"0,28",,
13.2.2,2005,08905,"0,33",,
13.2.2,2006,08001,"0,33",,
13.2.2,2006,08002,"0,28",,
13.2.2,2006,08003,"0,28",,
13.2.2,2006,08004,"0,27",,
13.2.2,2006,08005,"0,31",,
13.2.2,2006,08006,"0,30",,
13.2.2,2006,08007,"0,28",,
13.2.2,2006,08008,"0,29",,
13.2.2,2006,08009,"0,28",,
13.2.2,2006,08010,"0,29",,
13.2.2,2006,08011,"0,21",,
13.2.2,2006,08012,"0,28",,
13.2.2,2006,08013,"0,28",,
13.2.2,2006,08014,"0,28",,
13.2.2,2006,08015,"0,29",,
13.2.2,2006,08016,"0,18",,
13.2.2,2006,08017,"0,28",,
13.2.2,2006,08018,"0,23",,
13.2.2,2006,08019,"0,31",,
13.2.2,2006,08020,"0,29",,
13.2.2,2006,08021,"0,28",,
13.2.2,2006,08022,"0,24",,
13.2.2,2006,08023,"0,29",,
13.2.2,2006,08024,"0,28",,
13.2.2,2006,08025,"0,29",,
13.2.2,2006,08026,"0,29",,
13.2.2,2006,08027,"0,29",,
13.2.2,2006,08028,"0,25",,
13.2.2,2006,08029,"0,30",,
13.2.2,2006,08030,"0,28",,
13.2.2,2006,08031,"0,29",,
13.2.2,2006,08032,"0,29",,
13.2.2,2006,08033,"0,29",,
13.2.2,2006,08034,"0,22",,
13.2.2,2006,08035,"0,30",,
13.2.2,2006,08036,"0,28",,
13.2.2,2006,08037,"0,27",,
13.2.2,2006,08038,"0,26",,
13.2.2,2006,08039,"0,29",,
13.2.2,2006,08040,"0,29",,
13.2.2,2006,08041,"0,29",,
13.2.2,2006,08042,"0,28",,
13.2.2,2006,08043,"0,30",,
13.2.2,2006,08044,"0,28",,
13.2.2,2006,08045,"0,27",,
13.2.2,2006,08046,"0,29",,
13.2.2,2006,08047,"0,26",,
13.2.2,2006,08048,"0,30",,
13.2.2,2006,08049,"0,21",,
13.2.2,2006,08050,"0,29",,
13.2.2,2006,08051,"0,29",,
13.2.2,2006,08052,"0,06",,
13.2.2,2006,08053,"0,19",,
13.2.2,2006,08054,"0,30",,
13.2.2,2006,08055,"0,27",,
13.2.2,2006,08056,"0,30",,
13.2.2,2006,08057,"0,27",,
13.2.2,2006,08058,"0,30",,
13.2.2,2006,08059,"0,28",,
13.2.2,2006,08060,"0,28",,
13.2.2,2006,08061,"0,21",,
13.2.2,2006,08062,"0,28",,
13.2.2,2006,08063,"0,29",,
13.2.2,2006,08064,"0,28",,
13.2.2,2006,08065,"0,29",,
13.2.2,2006,08066,"0,30",,
13.2.2,2006,08067,"0,37",,
13.2.2,2006,08068,"0,29",,
13.2.2,2006,08069,"0,28",,
13.2.2,2006,08070,"0,28",,
13.2.2,2006,08071,"0,28",,
13.2.2,2006,08072,"0,30",,
13.2.2,2006,08073,"0,31",,
13.2.2,2006,08074,"0,30",,
13.2.2,2006,08075,"0,29",,
13.2.2,2006,08076,"0,26",,
13.2.2,2006,08077,"0,29",,
13.2.2,2006,08078,"0,27",,
13.2.2,2006,08079,"0,28",,
13.2.2,2006,08080,"0,27",,
13.2.2,2006,08081,"0,29",,
13.2.2,2006,08082,"0,30",,
13.2.2,2006,08083,"0,28",,
13.2.2,2006,08084,"0,28",,
13.2.2,2006,08085,"0,28",,
13.2.2,2006,08086,"0,28",,
13.2.2,2006,08087,"0,27",,
13.2.2,2006,08088,"0,29",,
13.2.2,2006,08089,"0,30",,
13.2.2,2006,08090,"0,29",,
13.2.2,2006,08091,"0,31",,
13.2.2,2006,08092,"0,23",,
13.2.2,2006,08093,"0,27",,
13.2.2,2006,08094,"0,30",,
13.2.2,2006,08095,"0,27",,
13.2.2,2006,08096,"0,30",,
13.2.2,2006,08097,"0,15",,
13.2.2,2006,08098,"0,28",,
13.2.2,2006,08099,"0,20",,
13.2.2,2006,08100,"0,30",,
13.2.2,2006,08101,"0,30",,
13.2.2,2006,08102,"0,29",,
13.2.2,2006,08103,"0,29",,
13.2.2,2006,08104,"0,28",,
13.2.2,2006,08105,"0,29",,
13.2.2,2006,08106,"0,29",,
13.2.2,2006,08107,"0,29",,
13.2.2,2006,08108,"0,30",,
13.2.2,2006,08109,"0,27",,
13.2.2,2006,08110,"0,29",,
13.2.2,2006,08111,"0,32",,
13.2.2,2006,08112,"0,28",,
13.2.2,2006,08113,"0,28",,
13.2.2,2006,08114,"0,28",,
13.2.2,2006,08115,"0,31",,
13.2.2,2006,08116,"0,33",,
13.2.2,2006,08117,"0,26",,
13.2.2,2006,08118,"0,29",,
13.2.2,2006,08119,"0,28",,
13.2.2,2006,08120,"0,28",,
13.2.2,2006,08121,"0,30",,
13.2.2,2006,08122,"0,29",,
13.2.2,2006,08123,"0,29",,
13.2.2,2006,08124,"0,28",,
13.2.2,2006,08125,"0,31",,
13.2.2,2006,08126,"0,28",,
13.2.2,2006,08127,"0,23",,
13.2.2,2006,08128,"0,29",,
13.2.2,2006,08129,"0,27",,
13.2.2,2006,08130,"0,28",,
13.2.2,2006,08131,"0,27",,
13.2.2,2006,08132,"0,28",,
13.2.2,2006,08133,"0,30",,
13.2.2,2006,08134,"0,28",,
13.2.2,2006,08135,"0,30",,
13.2.2,2006,08136,"0,29",,
13.2.2,2006,08137,"0,17",,
13.2.2,2006,08138,"0,27",,
13.2.2,2006,08139,"0,30",,
13.2.2,2006,08140,"0,26",,
13.2.2,2006,08141,"0,26",,
13.2.2,2006,08142,"0,28",,
13.2.2,2006,08143,"0,29",,
13.2.2,2006,08144,"0,27",,
13.2.2,2006,08145,"0,30",,
13.2.2,2006,08146,"0,28",,
13.2.2,2006,08147,"0,29",,
13.2.2,2006,08148,"0,29",,
13.2.2,2006,08149,"0,27",,
13.2.2,2006,08150,"0,10",,
13.2.2,2006,08151,"0,28",,
13.2.2,2006,08152,"0,28",,
13.2.2,2006,08153,"0,29",,
13.2.2,2006,08154,"0,29",,
13.2.2,2006,08155,"0,29",,
13.2.2,2006,08156,"0,30",,
13.2.2,2006,08157,"0,29",,
13.2.2,2006,08158,"0,29",,
13.2.2,2006,08159,"0,29",,
13.2.2,2006,08160,"0,28",,
13.2.2,2006,08161,"0,29",,
13.2.2,2006,08162,"0,29",,
13.2.2,2006,08163,"0,30",,
13.2.2,2006,08164,"0,28",,
13.2.2,2006,08165,"0,31",,
13.2.2,2006,08166,"0,22",,
13.2.2,2006,08167,"0,30",,
13.2.2,2006,08168,"0,28",,
13.2.2,2006,08169,"0,32",,
13.2.2,2006,08170,"0,28",,
13.2.2,2006,08171,"0,28",,
13.2.2,2006,08172,"0,29",,
13.2.2,2006,08174,"0,30",,
13.2.2,2006,08175,"0,17",,
13.2.2,2006,08176,"0,28",,
13.2.2,2006,08177,"0,27",,
13.2.2,2006,08178,"0,28",,
13.2.2,2006,08179,"0,28",,
13.2.2,2006,08180,"0,28",,
13.2.2,2006,08181,"0,30",,
13.2.2,2006,08182,"0,25",,
13.2.2,2006,08183,"0,29",,
13.2.2,2006,08184,"0,29",,
13.2.2,2006,08185,"0,31",,
13.2.2,2006,08187,"0,29",,
13.2.2,2006,08188,"0,29",,
13.2.2,2006,08189,"0,28",,
13.2.2,2006,08190,"0,29",,
13.2.2,2006,08191,"0,26",,
13.2.2,2006,08192,"0,27",,
13.2.2,2006,08193,"0,29",,
13.2.2,2006,08194,"0,33",,
13.2.2,2006,08195,"0,28",,
13.2.2,2006,08196,"0,29",,
13.2.2,2006,08197,"0,28",,
13.2.2,2006,08198,"0,30",,
13.2.2,2006,08199,"0,28",,
13.2.2,2006,08200,"0,30",,
13.2.2,2006,08201,"0,28",,
13.2.2,2006,08202,"0,29",,
13.2.2,2006,08203,"0,30",,
13.2.2,2006,08204,"0,28",,
13.2.2,2006,08205,"0,29",,
13.2.2,2006,08206,"0,30",,
13.2.2,2006,08207,"0,30",,
13.2.2,2006,08208,"0,32",,
13.2.2,2006,08209,"0,29",,
13.2.2,2006,08210,"0,29",,
13.2.2,2006,08211,"0,29",,
13.2.2,2006,08212,"0,27",,
13.2.2,2006,08213,"0,29",,
13.2.2,2006,08214,"0,28",,
13.2.2,2006,08215,"0,28",,
13.2.2,2006,08216,"0,29",,
13.2.2,2006,08217,"0,30",,
13.2.2,2006,08218,"0,27",,
13.2.2,2006,08219,"0,28",,
13.2.2,2006,08220,"0,28",,
13.2.2,2006,08221,"0,29",,
13.2.2,2006,08222,"0,31",,
13.2.2,2006,08223,"0,28",,
13.2.2,2006,08224,"0,28",,
13.2.2,2006,08225,"0,27",,
13.2.2,2006,08226,"0,28",,
13.2.2,2006,08227,"0,29",,
13.2.2,2006,08228,"0,27",,
13.2.2,2006,08229,"0,23",,
13.2.2,2006,08230,"0,28",,
13.2.2,2006,08231,"0,29",,
13.2.2,2006,08232,"0,28",,
13.2.2,2006,08233,"0,18",,
13.2.2,2006,08234,"0,30",,
13.2.2,2006,08235,"0,30",,
13.2.2,2006,08236,"0,28",,
13.2.2,2006,08237,"0,19",,
13.2.2,2006,08238,"0,29",,
13.2.2,2006,08239,"0,29",,
13.2.2,2006,08240,"0,31",,
13.2.2,2006,08241,"0,29",,
13.2.2,2006,08242,"0,29",,
13.2.2,2006,08243,"0,29",,
13.2.2,2006,08244,"0,29",,
13.2.2,2006,08245,"0,29",,
13.2.2,2006,08246,"0,30",,
13.2.2,2006,08247,"0,27",,
13.2.2,2006,08248,"0,28",,
13.2.2,2006,08249,"0,28",,
13.2.2,2006,08250,"0,28",,
13.2.2,2006,08251,"0,30",,
13.2.2,2006,08252,"0,30",,
13.2.2,2006,08253,"0,27",,
13.2.2,2006,08254,"0,28",,
13.2.2,2006,08255,"0,28",,
13.2.2,2006,08256,"0,29",,
13.2.2,2006,08257,"0,26",,
13.2.2,2006,08258,"0,28",,
13.2.2,2006,08259,"0,30",,
13.2.2,2006,08260,"0,30",,
13.2.2,2006,08261,"0,34",,
13.2.2,2006,08262,"0,26",,
13.2.2,2006,08263,"0,29",,
13.2.2,2006,08264,"0,29",,
13.2.2,2006,08265,"0,22",,
13.2.2,2006,08266,"0,28",,
13.2.2,2006,08267,"0,29",,
13.2.2,2006,08268,"0,28",,
13.2.2,2006,08269,"0,28",,
13.2.2,2006,08270,"0,31",,
13.2.2,2006,08271,"0,28",,
13.2.2,2006,08272,"0,28",,
13.2.2,2006,08273,"0,30",,
13.2.2,2006,08274,"0,26",,
13.2.2,2006,08275,"0,30",,
13.2.2,2006,08276,"0,29",,
13.2.2,2006,08277,"0,29",,
13.2.2,2006,08278,"0,28",,
13.2.2,2006,08279,"0,29",,
13.2.2,2006,08280,"0,28",,
13.2.2,2006,08281,"0,28",,
13.2.2,2006,08282,"0,28",,
13.2.2,2006,08283,"0,28",,
13.2.2,2006,08284,"0,30",,
13.2.2,2006,08285,"0,27",,
13.2.2,2006,08286,"0,28",,
13.2.2,2006,08287,"0,28",,
13.2.2,2006,08288,"0,29",,
13.2.2,2006,08289,"0,29",,
13.2.2,2006,08290,"0,29",,
13.2.2,2006,08291,"0,29",,
13.2.2,2006,08292,"0,26",,
13.2.2,2006,08293,"0,28",,
13.2.2,2006,08294,"0,30",,
13.2.2,2006,08295,"0,29",,
13.2.2,2006,08296,"0,30",,
13.2.2,2006,08297,"0,29",,
13.2.2,2006,08298,"0,29",,
13.2.2,2006,08299,"0,28",,
13.2.2,2006,08300,"0,36",,
13.2.2,2006,08301,"0,29",,
13.2.2,2006,08302,"0,29",,
13.2.2,2006,08303,"0,29",,
13.2.2,2006,08304,"0,28",,
13.2.2,2006,08305,"0,29",,
13.2.2,2006,08306,"0,28",,
13.2.2,2006,08307,"0,30",,
13.2.2,2006,08308,"0,28",,
13.2.2,2006,08901,"0,28",,
13.2.2,2006,08902,"0,30",,
13.2.2,2006,08903,"0,28",,
13.2.2,2006,08904,"0,28",,
13.2.2,2006,08905,"0,31",,
13.2.2,2007,08001,"0,33",,
13.2.2,2007,08002,"0,28",,
13.2.2,2007,08003,"0,28",,
13.2.2,2007,08004,"0,27",,
13.2.2,2007,08005,"0,30",,
13.2.2,2007,08006,"0,30",,
13.2.2,2007,08007,"0,29",,
13.2.2,2007,08008,"0,29",,
13.2.2,2007,08009,"0,28",,
13.2.2,2007,08010,"0,29",,
13.2.2,2007,08011,"0,21",,
13.2.2,2007,08012,"0,28",,
13.2.2,2007,08013,"0,28",,
13.2.2,2007,08014,"0,28",,
13.2.2,2007,08015,"0,29",,
13.2.2,2007,08016,"0,21",,
13.2.2,2007,08017,"0,28",,
13.2.2,2007,08018,"0,25",,
13.2.2,2007,08019,"0,31",,
13.2.2,2007,08020,"0,30",,
13.2.2,2007,08021,"0,28",,
13.2.2,2007,08022,"0,25",,
13.2.2,2007,08023,"0,29",,
13.2.2,2007,08024,"0,28",,
13.2.2,2007,08025,"0,29",,
13.2.2,2007,08026,"0,29",,
13.2.2,2007,08027,"0,29",,
13.2.2,2007,08028,"0,26",,
13.2.2,2007,08029,"0,30",,
13.2.2,2007,08030,"0,28",,
13.2.2,2007,08031,"0,29",,
13.2.2,2007,08032,"0,29",,
13.2.2,2007,08033,"0,29",,
13.2.2,2007,08034,"0,22",,
13.2.2,2007,08035,"0,31",,
13.2.2,2007,08036,"0,28",,
13.2.2,2007,08037,"0,27",,
13.2.2,2007,08038,"0,26",,
13.2.2,2007,08039,"0,30",,
13.2.2,2007,08040,"0,29",,
13.2.2,2007,08041,"0,29",,
13.2.2,2007,08042,"0,28",,
13.2.2,2007,08043,"0,30",,
13.2.2,2007,08044,"0,29",,
13.2.2,2007,08045,"0,27",,
13.2.2,2007,08046,"0,30",,
13.2.2,2007,08047,"0,26",,
13.2.2,2007,08048,"0,30",,
13.2.2,2007,08049,"0,21",,
13.2.2,2007,08050,"0,29",,
13.2.2,2007,08051,"0,29",,
13.2.2,2007,08052,"0,07",,
13.2.2,2007,08053,"0,21",,
13.2.2,2007,08054,"0,31",,
13.2.2,2007,08055,"0,28",,
13.2.2,2007,08056,"0,30",,
13.2.2,2007,08057,"0,27",,
13.2.2,2007,08058,"0,32",,
13.2.2,2007,08059,"0,28",,
13.2.2,2007,08060,"0,29",,
13.2.2,2007,08061,"0,21",,
13.2.2,2007,08062,"0,28",,
13.2.2,2007,08063,"0,29",,
13.2.2,2007,08064,"0,28",,
13.2.2,2007,08065,"0,28",,
13.2.2,2007,08066,"0,30",,
13.2.2,2007,08067,"0,29",,
13.2.2,2007,08068,"0,29",,
13.2.2,2007,08069,"0,28",,
13.2.2,2007,08070,"0,28",,
13.2.2,2007,08071,"0,28",,
13.2.2,2007,08072,"0,30",,
13.2.2,2007,08073,"0,31",,
13.2.2,2007,08074,"0,30",,
13.2.2,2007,08075,"0,29",,
13.2.2,2007,08076,"0,26",,
13.2.2,2007,08077,"0,30",,
13.2.2,2007,08078,"0,28",,
13.2.2,2007,08079,"0,28",,
13.2.2,2007,08080,"0,27",,
13.2.2,2007,08081,"0,29",,
13.2.2,2007,08082,"0,30",,
13.2.2,2007,08083,"0,28",,
13.2.2,2007,08084,"0,28",,
13.2.2,2007,08085,"0,28",,
13.2.2,2007,08086,"0,28",,
13.2.2,2007,08087,"0,27",,
13.2.2,2007,08088,"0,29",,
13.2.2,2007,08089,"0,30",,
13.2.2,2007,08090,"0,30",,
13.2.2,2007,08091,"0,31",,
13.2.2,2007,08092,"0,25",,
13.2.2,2007,08093,"0,27",,
13.2.2,2007,08094,"0,30",,
13.2.2,2007,08095,"0,27",,
13.2.2,2007,08096,"0,30",,
13.2.2,2007,08097,"0,15",,
13.2.2,2007,08098,"0,28",,
13.2.2,2007,08099,"0,23",,
13.2.2,2007,08100,"0,29",,
13.2.2,2007,08101,"0,31",,
13.2.2,2007,08102,"0,29",,
13.2.2,2007,08103,"0,30",,
13.2.2,2007,08104,"0,29",,
13.2.2,2007,08105,"0,29",,
13.2.2,2007,08106,"0,29",,
13.2.2,2007,08107,"0,30",,
13.2.2,2007,08108,"0,30",,
13.2.2,2007,08109,"0,28",,
13.2.2,2007,08110,"0,30",,
13.2.2,2007,08111,"0,33",,
